model,effort,num_requested,run,scenario_index,name,fen,canonical_fen,move,fen_valid,white_to_move,move_valid,is_checkmate,reasoning_length,error
google/gemini-3-pro-preview,high,10,10,1,Scenario 2: Smothered Mate (Knight),6rk/6pp/8/6N1/8/8/8/7K w - - 0 1,6rk/6pp/8/6N1/8/8/8/7K,Nf7#,True,True,True,True,8049,
google/gemini-3-pro-preview,high,10,10,2,Scenario 3: Arabian Mate (Rook + Knight),7k/R7/5N2/8/8/8/8/7K w - - 0 1,7K/8/8/8/8/5N2/R7/7k,Rh7#,True,True,True,True,8049,
google/gemini-3-pro-preview,high,10,10,3,Scenario 4: Close Quarters (Queen Support),5k2/8/5K2/6Q1/8/8/8/8 w - - 0 1,2k5/8/2K5/1Q6/8/8/8/8,Qg7#,True,True,True,False,8049,Move gives check but not checkmate
google/gemini-3-pro-preview,high,10,10,4,Scenario 5: Epaulette Mate (Queen),3rkr2/8/8/4Q3/8/8/8/4K3 w - - 0 1,,Qe6#,False,False,False,False,8049,Invalid position (illegal board state)
google/gemini-3-pro-preview,high,10,10,5,Scenario 6: Discovered Mate,7k/5K2/8/8/8/8/7B/7R w - - 0 1,7R/7B/8/8/8/8/5K2/7k,Be5#,True,True,True,True,8049,
google/gemini-3-pro-preview,high,10,10,6,Scenario 7: Promotion Mate,8/P7/1k6/8/K7/8/8/8 w - - 0 1,8/7P/6k1/8/7K/8/8/8,a8=Q#,True,True,True,False,8049,Move does not give check
google/gemini-3-pro-preview,high,10,10,7,Scenario 8: Pawn Mate (No Promotion),8/7p/7p/5K1k/8/6P1/8/8 w - - 0 1,8/7p/7p/5K1k/8/6P1/8/8,g4#,True,True,True,False,8049,Move gives check but not checkmate
google/gemini-3-pro-preview,high,10,10,8,Scenario 9: Double Bishops Mate,k7/1p6/K7/8/8/6B1/8/5B2 w - - 0 1,2B5/8/1B6/8/8/7K/6p1/7k,Bg2#,True,True,False,False,8049,Illegal move: Bg2#
google/gemini-3-pro-preview,high,10,10,9,Scenario 10: Lolli's Mate (Pawn + Queen Battery),5rk1/5p1p/5PpQ/8/8/8/8/5K2 w - - 0 1,1kr5/p1p5/QpP5/8/8/8/8/2K5,Qg7#,True,True,True,True,8049,
google/gemini-3-pro-preview,high,10,2,0,Scenario 1: Scholar's Mate,r1bqkbnr/pppp1ppp/2n5/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 1,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p4/5n2/ppp1pppp/rnbkqb1r,Qxf7#,True,True,True,True,6380,
google/gemini-3-pro-preview,high,10,2,1,Scenario 2: Back Rank Mate,6k1/5ppp/8/8/8/8/5PPP/2R3K1 w - - 0 1,1K3R2/PPP5/8/8/8/8/ppp5/1k6,Rc8#,True,True,True,True,6380,
google/gemini-3-pro-preview,high,10,2,2,Scenario 3: Smothered Mate,6rk/6pp/8/6N1/8/8/8/7K w - - 0 1,6rk/6pp/8/6N1/8/8/8/7K,Nf7#,True,True,True,True,6380,
google/gemini-3-pro-preview,high,10,2,3,Scenario 4: Queen & King Mate (Kiss of Death),4k3/Q7/4K3/8/8/8/8/8 w - - 0 1,3k4/7Q/3K4/8/8/8/8/8,Qe7#,True,True,True,True,6380,
google/gemini-3-pro-preview,high,10,2,4,Scenario 5: Arabian Mate (Rook & Knight),7k/R7/5N2/8/8/8/8/7K w - - 0 1,7K/8/8/8/8/5N2/R7/7k,Rh7#,True,True,True,True,6380,
google/gemini-3-pro-preview,high,10,2,5,Scenario 6: Long Diagonal Battery (Queen & Bishop),6k1/p4p1p/6p1/8/8/8/1B6/Q6K w - - 0 1,1k6/p1p4p/1p6/8/8/8/6B1/K6Q,Qh8#,True,True,False,False,6380,Illegal move: Qh8#
google/gemini-3-pro-preview,high,10,2,6,Scenario 7: Ladder Mate (Two Rooks),3k4/R7/8/8/8/8/1R6/7K w - - 0 1,3k4/R7/8/8/8/8/1R6/7K,Rb8#,True,True,True,True,6380,
google/gemini-3-pro-preview,high,10,2,7,Scenario 8: Pawn Checkmate,8/8/8/6pp/7k/5P2/6PK/8 w - - 0 1,8/6PK/5P2/7k/6pp/8/8/8,g3#,True,True,True,True,6380,
google/gemini-3-pro-preview,high,10,2,8,Scenario 9: Anderssen's Mate (Rook supported by Pawn),4k3/4P3/4K3/8/8/8/8/3R4 w - - 0 1,3R4/8/8/8/8/4K3/4P3/4k3,Rd8#,True,True,True,True,6380,
google/gemini-3-pro-preview,high,10,2,9,Scenario 10: Underpromotion Mate (Avoiding Stalemate),7k/2P5/6K1/8/8/8/8/8 w - - 0 1,7k/2P5/6K1/8/8/8/8/8,c8=N#,True,True,True,False,6380,Move does not give check
google/gemini-3-pro-preview,high,10,3,0,Scenario 1: Back Rank Mate,6k1/5ppp/8/8/8/8/3R4/6K1 w - - 0 1,1K6/4R3/8/8/8/8/ppp5/1k6,Rd8#,True,True,True,True,11352,
google/gemini-3-pro-preview,high,10,3,1,Scenario 2: Smothered Mate,6rk/6pp/8/6N1/8/8/8/7K w - - 0 1,6rk/6pp/8/6N1/8/8/8/7K,Nf7#,True,True,True,True,11352,
google/gemini-3-pro-preview,high,10,3,2,Scenario 3: Arabian Mate,7k/R7/5N2/8/8/8/8/7K w - - 0 1,7K/8/8/8/8/5N2/R7/7k,Rh7#,True,True,True,True,11352,
google/gemini-3-pro-preview,high,10,3,3,Scenario 4: Box Mate,8/5p1p/6pk/8/7P/6P1/5Q2/6K1 w - - 0 1,1K6/2Q5/1P6/P7/8/kp6/p1p5/8,Qf8#,True,True,False,False,11352,Illegal move: Qf8#
google/gemini-3-pro-preview,high,10,3,4,Scenario 5: Boden's Mate,2k5/pp1p4/8/2B5/8/8/8/3B2K1 w - - 0 1,1K2B3/8/8/8/5B2/8/4p1pp/5k2,Ba6#,True,True,False,False,11352,Illegal move: Ba6#
google/gemini-3-pro-preview,high,10,3,5,Scenario 6: Lolli's Mate,5rk1/5p2/5P2/8/8/8/8/6QK w - - 0 1,,Qg7#,False,False,False,False,11352,Invalid position (illegal board state)
google/gemini-3-pro-preview,high,10,3,6,Scenario 7: Pawn Mate,7k/6pp/5P1K/8/8/8/8/8 w - - 0 1,7k/6pp/5P1K/8/8/8/8/8,fxg7#,True,True,True,False,11352,Move gives check but not checkmate
google/gemini-3-pro-preview,high,10,3,7,Scenario 8: Promotion Mate,k7/1P6/K7/8/8/8/8/8 w - - 0 1,,b8=Q#,False,False,False,False,11352,Invalid position (illegal board state)
google/gemini-3-pro-preview,high,10,3,8,Scenario 9: Mayet's Mate,7k/7p/8/6B1/8/8/8/6RK w - - 0 1,6RK/8/8/8/6B1/8/7p/7k,Bf6#,True,True,True,True,11352,
google/gemini-3-pro-preview,high,10,3,9,Scenario 10: Discovered Double Check Mate,rnb1kbnr/pppp1ppp/8/8/4N3/8/PPPP1PPP/R1B1KB1R w KQkq - 0 1,R1B1KB1R/PPPP1PPP/8/4N3/8/8/pppp1ppp/rnb1kbnr,Nd6#,True,True,True,False,11352,Move gives check but not checkmate
google/gemini-3-pro-preview,high,10,4,0,Back Rank Mate,3r2k1/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/1k2r3,Re8#,True,True,True,False,13631,Move gives check but not checkmate
google/gemini-3-pro-preview,high,10,4,1,Smothered Mate,6rk/6pp/8/6N1/8/8/8/7K w - - 0 1,6rk/6pp/8/6N1/8/8/8/7K,Nf7#,True,True,True,True,13631,
google/gemini-3-pro-preview,high,10,4,2,Fool's Mate Pattern,rnbqkbnr/ppppp2p/5p2/6p1/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 1,RNBKQBNR/PPP2PPP/8/3PP3/1p6/2p5/p2ppppp/rnbkqbnr,Qh5#,True,True,True,True,13631,
google/gemini-3-pro-preview,high,10,4,3,Arabian Mate,7k/R6p/5N2/8/8/8/8/7K w - - 0 1,7K/8/8/8/8/5N2/R6p/7k,Rxh7#,True,True,True,True,13631,
google/gemini-3-pro-preview,high,10,4,4,Kiss of Death,k7/8/K7/1Q6/8/8/8/8 w - - 0 1,7k/8/7K/6Q1/8/8/8/8,Qb7#,True,True,True,True,13631,
google/gemini-3-pro-preview,high,10,4,5,Ladder Mate,k7/1R6/2R5/8/8/8/8/7K w - - 0 1,7K/8/8/8/8/2R5/1R6/k7,Ra6#,True,True,True,False,13631,Move gives check but not checkmate
google/gemini-3-pro-preview,high,10,4,6,Anderssen's Mate,6k1/6P1/5K2/8/8/8/8/7R w - - 0 1,1k6/1P6/2K5/8/8/8/8/R7,Rh8#,True,True,True,True,13631,
google/gemini-3-pro-preview,high,10,4,7,Battery Mate,6k1/5p1p/6p1/8/7Q/2B5/8/6K1 w - - 0 1,1K6/8/5B2/Q7/8/1p6/p1p5/1k6,Qd8#,True,True,True,True,13631,
google/gemini-3-pro-preview,high,10,4,8,Promotion Mate,k7/1P6/K7/8/8/8/8/8 w - - 0 1,,b8=Q#,False,False,False,False,13631,Invalid position (illegal board state)
google/gemini-3-pro-preview,high,10,4,9,Epaulette Mate,3rkr2/8/8/4Q3/8/8/8/6K1 w - - 0 1,,Qe6#,False,False,False,False,13631,Invalid position (illegal board state)
google/gemini-3-pro-preview,high,10,5,0,Scenario: Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,7645,
google/gemini-3-pro-preview,high,10,5,1,Scenario: Scholar's Mate,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 0 1,RN1K1BNR/PPP1PPPP/2Q5/3P1B2/3p4/5n2/ppp1pppp/rnbkqb1r,Qxf7#,True,True,True,True,7645,
google/gemini-3-pro-preview,high,10,5,2,Scenario: Smothered Mate,6rk/6pp/8/6N1/8/8/8/7K w - - 0 1,6rk/6pp/8/6N1/8/8/8/7K,Nf7#,True,True,True,True,7645,
google/gemini-3-pro-preview,high,10,5,3,Scenario: The Ladder Mate,k7/7R/8/8/8/8/6R1/7K w - - 0 1,7K/6R1/8/8/8/8/7R/k7,Rg8#,True,True,True,True,7645,
google/gemini-3-pro-preview,high,10,5,4,Scenario: Arabian Mate,7k/R6p/5N2/8/8/8/8/7K w - - 0 1,7K/8/8/8/8/5N2/R6p/7k,Rh7#,True,True,True,True,7645,
google/gemini-3-pro-preview,high,10,5,5,Scenario: Queen Support Mate (Kiss of Death),8/8/5K1k/8/6Q1/8/8/8 w - - 0 1,8/8/5K1k/8/6Q1/8/8/8,Qg7#,True,True,True,False,7645,Move gives check but not checkmate
google/gemini-3-pro-preview,high,10,5,6,Scenario: Dual Bishop Mate (Corner),7k/7P/8/5B2/8/8/8/6BK w - - 0 1,6BK/8/8/8/5B2/8/7P/7k,Bd4#,True,True,True,True,7645,
google/gemini-3-pro-preview,high,10,5,7,Scenario: Pawn Promotion Mate,k7/1P6/K7/8/8/8/8/8 w - - 0 1,,b8=Q#,False,False,False,False,7645,Invalid position (illegal board state)
google/gemini-3-pro-preview,high,10,5,8,Scenario: Castling Mate,2k5/1pp5/p7/4B3/8/8/8/R3K3 w Q - 0 1,2k5/1pp5/p7/4B3/8/8/8/R3K3,O-O-O#,True,True,True,False,7645,Move does not give check
google/gemini-3-pro-preview,high,10,5,9,Scenario: Pawn Push Mate,8/8/8/7p/5K1k/8/6P1/8 w - - 0 1,8/1P6/8/k1K5/p7/8/8/8,g3#,True,True,True,False,7645,Move gives check but not checkmate
google/gemini-3-pro-preview,high,10,6,0,Scenario 1: Back Rank Mate,6k1/5ppp/8/8/8/8/5PPP/4R1K1 w - - 0 1,1K1R4/PPP5/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,16697,
google/gemini-3-pro-preview,high,10,6,1,Scenario 2: Scholar's Mate Pattern,r1bqkb1r/pppp1ppp/2n5/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 1,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p4/5n2/ppp1pppp/r1bkqb1r,Qxf7#,True,True,True,True,16697,
google/gemini-3-pro-preview,high,10,6,2,Scenario 3: Smothered Mate,6rk/6pp/8/4N3/8/8/8/7K w - - 0 1,6rk/6pp/8/4N3/8/8/8/7K,Nf7#,True,True,True,True,16697,
google/gemini-3-pro-preview,high,10,6,3,Scenario 4: Arabian Mate,7k/2R4p/5N2/8/8/8/8/7K w - - 0 1,7K/8/8/8/8/5N2/2R4p/7k,Rxh7#,True,True,True,True,16697,
google/gemini-3-pro-preview,high,10,6,4,Scenario 5: Anastasia's Mate,5r1k/3rNppp/8/8/8/R7/8/7K w - - 0 1,5r1k/3rNppp/8/8/8/R7/8/7K,Rh3#,True,True,True,False,16697,Move does not give check
google/gemini-3-pro-preview,high,10,6,5,Scenario 6: Boden's Mate,2kr4/pp1n1ppp/8/8/2B2B2/8/PPP2PPP/2K5 w - - 0 1,2K5/PPP2PPP/8/2B2B2/8/8/pp1n1ppp/2kr4,Ba6#,True,True,True,False,16697,Move does not give check
google/gemini-3-pro-preview,high,10,6,6,Scenario 7: Lolli's Mate (Support Mate),5rk1/5p1p/5P2/8/8/7Q/8/7K w - - 0 1,1kr5/p1p5/2P5/8/8/Q7/8/K7,Qg7#,True,True,False,False,16697,Illegal move: Qg7#
google/gemini-3-pro-preview,high,10,6,7,Scenario 8: Pawn Promotion Mate,7k/P6p/8/5N2/8/8/8/7K w - - 0 1,7K/8/8/8/5N2/8/P6p/7k,a8=Q#,True,True,True,True,16697,
google/gemini-3-pro-preview,high,10,6,8,Scenario 9: Anderssen's Mate (Rook + Pawn),7k/6p1/5P2/8/8/8/7R/6K1 w - - 0 1,,Rh8#,False,False,False,False,16697,Invalid position (illegal board state)
google/gemini-3-pro-preview,high,10,6,9,Scenario 10: Balestra Mate (Queen + Bishop),4k3/4p3/3pB3/8/3Q4/8/8/7K w - - 0 1,3k4/3p4/3Bp3/8/4Q3/8/8/K7,Qh8#,True,True,True,True,16697,
google/gemini-3-pro-preview,high,10,7,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,11750,
google/gemini-3-pro-preview,high,10,7,1,Scholar's Mate,r1bqk1nr/pppp1ppp/2n5/2b1p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 4 4,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p1b2/5n2/ppp1pppp/rn1kqb1r,Qxf7#,True,True,True,True,11750,
google/gemini-3-pro-preview,high,10,7,2,Smothered Mate,6rk/6pp/7N/8/8/8/8/7K w - - 0 1,6rk/6pp/7N/8/8/8/8/7K,Nf7#,True,True,True,True,11750,
google/gemini-3-pro-preview,high,10,7,3,Arabian Mate,7k/2R4p/5N2/8/8/8/8/7K w - - 0 1,7K/8/8/8/8/5N2/2R4p/7k,Rxh7#,True,True,True,True,11750,
google/gemini-3-pro-preview,high,10,7,4,Epaulette Mate,3rkr2/8/8/8/8/8/8/4Q1K1 w - - 0 1,,Qe6#,False,False,False,False,11750,Invalid position (illegal board state)
google/gemini-3-pro-preview,high,10,7,5,Pawn Promotion Mate,k7/1P6/K7/8/8/8/8/8 w - - 0 1,,b8=Q#,False,False,False,False,11750,Invalid position (illegal board state)
google/gemini-3-pro-preview,high,10,7,6,The Box Mate,k7/2K5/8/8/8/8/8/1R6 w - - 0 1,1R6/8/8/8/8/8/2K5/k7,Ra1#,True,True,True,True,11750,
google/gemini-3-pro-preview,high,10,7,7,Lolli's Mate,6k1/pp3p1p/5P1Q/8/8/8/8/7K w - - 0 1,1k6/p1p3pp/Q1P5/8/8/8/8/K7,Qg7#,True,True,True,True,11750,
google/gemini-3-pro-preview,high,10,7,8,Bishop Pair Mate,7k/7p/8/8/2B2B2/8/8/7K w - - 0 1,7K/8/8/2B2B2/8/8/7p/7k,Be5#,True,True,True,True,11750,
google/gemini-3-pro-preview,high,10,7,9,Reverse Fool's Mate,rnbqkbnr/ppppp2p/5p2/6p1/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,RNBKQBNR/PPP2PPP/8/3PP3/1p6/2p5/p2ppppp/rnbkqbnr,Qh5#,True,True,True,True,11750,
google/gemini-3-pro-preview,high,10,8,0,Scholar's Mate,r1bqkbnr/pppp1ppp/2n5/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 2 3,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p4/5n2/ppp1pppp/rnbkqb1r,Qxf7#,True,True,True,True,5921,
google/gemini-3-pro-preview,high,10,8,1,Back Rank Mate,6k1/5ppp/8/8/8/8/8/3R2K1 w - - 0 1,1K2R3/8/8/8/8/8/ppp5/1k6,Rd8#,True,True,True,True,5921,
google/gemini-3-pro-preview,high,10,8,2,Smothered Mate (Philidor's Legacy finish),r1b3rk/6pp/7N/8/8/8/8/7K w - - 0 1,7K/8/8/8/8/7N/6pp/r1b3rk,Nf7#,True,True,True,True,5921,
google/gemini-3-pro-preview,high,10,8,3,Fool's Mate (Variation for White),rnbqkbnr/ppppp2p/5p2/6p1/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,RNBKQBNR/PPP2PPP/8/3PP3/1p6/2p5/p2ppppp/rnbkqbnr,Qh5#,True,True,True,True,5921,
google/gemini-3-pro-preview,high,10,8,4,Arabian Mate,7k/R7/5N2/8/8/8/8/7K w - - 0 1,7K/8/8/8/8/5N2/R7/7k,Rh7#,True,True,True,True,5921,
google/gemini-3-pro-preview,high,10,8,5,Lawnmower Mate (Two Rooks),k7/7R/K7/8/8/8/8/6R1 w - - 0 1,1R6/8/8/8/8/7K/R7/7k,Rg8#,True,True,True,True,5921,
google/gemini-3-pro-preview,high,10,8,6,Boden's Mate (Double Bishop Cross),2kr3r/pp1n1ppp/2p5/3B4/5B2/8/PPP2PPP/2KR3R w - - 0 1,2KR3R/PPP2PPP/8/5B2/3B4/2p5/pp1n1ppp/2kr3r,Bxb7#,True,True,False,False,5921,Illegal move: Bxb7#
google/gemini-3-pro-preview,high,10,8,7,Queen and King Mate (Box Mate finish),4k3/8/4K3/8/8/8/8/3Q4 w - - 0 1,3Q4/8/8/8/8/4K3/8/4k3,Qd7#,True,True,True,False,5921,Move gives check but not checkmate
google/gemini-3-pro-preview,high,10,8,8,Battery Mate (Queen + Bishop),r1b3rk/ppq2p1p/2n1p2Q/4P3/8/2P5/P4PPP/RB3RK1 w - - 0 1,1KR3BR/PPP4P/5P2/8/3P4/Q2p1n2/p1p2qpp/kr3b1r,Qxh7#,True,True,True,True,5921,
google/gemini-3-pro-preview,high,10,8,9,Promotion Mate,k7/1P6/K7/8/8/8/8/8 w - - 0 1,,b8=Q#,False,False,False,False,5921,Invalid position (illegal board state)
google/gemini-3-pro-preview,high,10,9,0,Scenario 1: Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,11166,
google/gemini-3-pro-preview,high,10,9,1,Scenario 2: Scholar's Mate Pattern,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 0 1,RN1K1BNR/PPP1PPPP/2Q5/3P1B2/3p1b2/5n2/ppp1pppp/rn1kqb1r,Qxf7#,True,True,True,True,11166,
google/gemini-3-pro-preview,high,10,9,2,Scenario 3: Fool's Mate Pattern (White attacking),rnbqkbnr/ppppp2p/5p2/6p1/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 1,RNBKQBNR/PPP2PPP/8/3PP3/1p6/2p5/p2ppppp/rnbkqbnr,Qh5#,True,True,True,True,11166,
google/gemini-3-pro-preview,high,10,9,3,Scenario 4: Smothered Mate (Knight),6rk/6pp/8/2N5/8/8/8/7K w - - 0 1,6rk/6pp/8/2N5/8/8/8/7K,Nf7#,True,True,False,False,11166,Illegal move: Nf7#
google/gemini-3-pro-preview,high,10,9,4,Scenario 5: Arabian Mate (Rook + Knight),7k/7p/5N2/8/7R/8/8/7K w - - 0 1,7K/8/8/7R/8/5N2/7p/7k,Rxh7#,True,True,True,True,11166,
google/gemini-3-pro-preview,high,10,9,5,Scenario 6: Ladder Mate (Two Rooks),k7/8/K7/1R6/8/8/8/2R5 w - - 0 1,2R5/8/8/8/1R6/K7/8/k7,Rc8#,True,True,True,True,11166,
google/gemini-3-pro-preview,high,10,9,6,Scenario 7: Kiss of Death (Queen + King),k7/8/K7/1Q6/8/8/8/8 w - - 0 1,7k/8/7K/6Q1/8/8/8/8,Qb7#,True,True,True,True,11166,
google/gemini-3-pro-preview,high,10,9,7,Scenario 8: Battery Mate (Queen + Bishop),6rk/5ppp/8/8/8/8/1B6/6KQ w - - 0 1,6KQ/1B6/8/8/8/8/5ppp/6rk,Qxg7#,True,True,False,False,11166,Illegal move: Qxg7#
google/gemini-3-pro-preview,high,10,9,8,Scenario 9: Anastasia's Mate Pattern,5r1k/4Npp1/8/8/7R/8/8/6K1 w - - 0 1,,Rxh5#,False,False,False,False,11166,Invalid position (illegal board state)
google/gemini-3-pro-preview,high,10,9,9,Scenario 10: Promotion Mate,6nk/5P1p/6K1/8/8/8/8/8 w - - 0 1,6nk/5P1p/6K1/8/8/8/8/8,fxg8=Q#,True,True,False,False,11166,Illegal move: fxg8=Q#
google/gemini-3-pro-preview,high,3,1,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,1833,
google/gemini-3-pro-preview,high,3,1,1,Scholar's Mate (Queen supported by Bishop),r1bqkb1r/pppp1ppp/2n2n2/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 4 4,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p4/2n2n2/ppp1pppp/r1bkqb1r,Qxf7#,True,True,True,True,1833,
google/gemini-3-pro-preview,high,3,1,2,Smothered Mate (Knight),6rk/7p/7N/8/8/8/8/7K w - - 0 1,6rk/7p/7N/8/8/8/8/7K,Nf7#,True,True,True,False,1833,Move gives check but not checkmate
google/gemini-3-pro-preview,high,3,10,0,Back Rank Mate,6k1/5ppp/8/8/8/8/5PPP/4R1K1 w - - 0 1,1K1R4/PPP5/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,2717,
google/gemini-3-pro-preview,high,3,10,1,Smothered Mate,6rk/6pp/7N/8/8/8/8/7K w - - 0 1,6rk/6pp/7N/8/8/8/8/7K,Nf7#,True,True,True,True,2717,
google/gemini-3-pro-preview,high,3,10,2,Scholar's Mate,r1bqkbnr/pppp1ppp/2n5/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 4,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p4/5n2/ppp1pppp/rnbkqb1r,Qxf7#,True,True,True,True,2717,
google/gemini-3-pro-preview,high,3,2,0,Back Rank Mate (Rook),6k1/5ppp/8/8/8/8/5PPP/4R1K1 w - - 0 1,1K1R4/PPP5/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,1922,
google/gemini-3-pro-preview,high,3,2,1,Scholar's Mate (Queen supported by Bishop),r1bqkbnr/pppp1ppp/2n5/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 1,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p4/5n2/ppp1pppp/rnbkqb1r,Qxf7#,True,True,True,True,1922,
google/gemini-3-pro-preview,high,3,2,2,Smothered Mate (Knight),6rk/6pp/8/4N3/8/8/5PPP/6K1 w - - 0 1,1K6/PPP5/8/8/3N4/8/pp6/kr6,Nf7#,True,True,True,True,1922,
google/gemini-3-pro-preview,high,3,3,0,Scenario 1: Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,2542,
google/gemini-3-pro-preview,high,3,3,1,Scenario 2: Scholar's Mate Pattern,r1bqkbnr/pppp1ppp/2n5/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 2 4,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p4/5n2/ppp1pppp/rnbkqb1r,Qxf7#,True,True,True,True,2542,
google/gemini-3-pro-preview,high,3,3,2,Scenario 3: Arabian Mate,7k/R6p/5N2/8/8/8/8/7K w - - 0 1,7K/8/8/8/8/5N2/R6p/7k,Rxh7#,True,True,True,True,2542,
google/gemini-3-pro-preview,high,3,4,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,1896,
google/gemini-3-pro-preview,high,3,4,1,Scholar's Mate (Bishop and Queen Battery),r1bqkbnr/pppp1ppp/2n5/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 4 3,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p4/5n2/ppp1pppp/rnbkqb1r,Qxf7#,True,True,True,True,1896,
google/gemini-3-pro-preview,high,3,4,2,Smothered Mate,6rk/5p1p/7N/8/8/8/8/7K w - - 0 1,6rk/5p1p/7N/8/8/8/8/7K,Nf7#,True,True,True,False,1896,Move gives check but not checkmate
google/gemini-3-pro-preview,high,3,5,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,2151,
google/gemini-3-pro-preview,high,3,5,1,Scholar's Mate (Queen and Bishop Battery),r1bqk1nr/pppp1ppp/2n5/2b1p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 4,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p1b2/5n2/ppp1pppp/rn1kqb1r,Qxf7#,True,True,True,True,2151,
google/gemini-3-pro-preview,high,3,5,2,Smothered Mate (Knight),6rk/6pp/7N/8/8/8/8/7K w - - 0 1,6rk/6pp/7N/8/8/8/8/7K,Nf7#,True,True,True,True,2151,
google/gemini-3-pro-preview,high,3,6,0,Scenario: Back Rank Mate,6k1/5ppp/8/8/8/8/8/3R2K1 w - - 0 1,1K2R3/8/8/8/8/8/ppp5/1k6,Rd8#,True,True,True,True,2051,
google/gemini-3-pro-preview,high,3,6,1,Scenario: Scholar's Mate (Qxf7),r1bqkbnr/pppp1ppp/2n5/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 1,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p4/5n2/ppp1pppp/rnbkqb1r,Qxf7#,True,True,True,True,2051,
google/gemini-3-pro-preview,high,3,6,2,Scenario: Smothered Mate,6rk/6pp/7N/8/8/8/8/7K w - - 0 1,6rk/6pp/7N/8/8/8/8/7K,Nf7#,True,True,True,True,2051,
google/gemini-3-pro-preview,high,3,7,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/3R2K1 w - - 0 1,1K2R3/8/8/8/8/8/ppp5/1k6,Rd8#,True,True,True,True,1849,
google/gemini-3-pro-preview,high,3,7,1,Scholar's Mate,r1bqkb1r/pppp1ppp/2n2n2/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 4 4,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p4/2n2n2/ppp1pppp/r1bkqb1r,Qxf7#,True,True,True,True,1849,
google/gemini-3-pro-preview,high,3,7,2,Smothered Mate,6rk/6pp/7N/8/8/8/8/7K w - - 0 1,6rk/6pp/7N/8/8/8/8/7K,Nf7#,True,True,True,True,1849,
